idManifestacion	place	entity	date	lugarPublicacionOriginal
252149	Universidad de Málaga	Área de Cultura del Ayuntamiento de Málaga y Centro de Ediciones de la Diputación de Málaga		Universidad de Málaga, Área de Cultura del Ayuntamiento de Málaga y Centro de Ediciones de la Diputación de Málaga
252156	Paris	Garnier Frères		Paris, Garnier Frères, [s.a.]
252187	Barcelona	s.a		Barcelona: Juan Francisco Piferrer, [s.a.]. 
252250	s.l.	s.a		[s.l.], [s.n.], [s.a.]. 
252498	Barcelona	Juan de Gasso Editor		Barcelona, Juan de Gasso Editor, [s.a.].
252585	sin fecha	El Blasco Ibáñez que yo he conocido. 30 páginas en papel cebolla		sin fecha, [El Blasco Ibáñez que yo he conocido. 30 páginas en papel cebolla]
252586	sin fecha	El entierro de Blasco Ibáñez. Nuevo Mundo. Fotografías		sin fecha, [El entierro de Blasco Ibáñez. Nuevo Mundo. Fotografías]
252653	Madrid			Madrid
252666	Santander 			Santander : Sociedad Menéndez Pelayo
252722	Salamanca	y por su original con licencia en Sevilla		Impresso en Salamanca, y por su original [con licencia] en Sevilla, en la Imprenta Castellana, [17--] 
252842	Sevilla	por Francisco de Leefdael ... 17-		En Sevilla, por Francisco de Leefdael ... [17--]
252872	Madrid	en la Librería de Fernando Monge		En Madrid, en la Librería de Fernando Monge, [17--]
252884	Santander 			Santander : Sociedad Menéndez Pelayo
252886	Santander			Santander: Sociedad Menéndez Pelayo
252896	Barcelona	Establecimiento Tipográfico-Editorial de Juan Pons		Barcelona, Establecimiento Tipográfico-Editorial de Juan Pons, [18--]
252933	s.l.	Institut National des Sciencies de l'Archèologie et du Patrimoine		[s.l.], Institut National des Sciencies de l'Archèologie et du Patrimoine, [s.a.]
252971	Granada	Universidad		Granada, Universidad 
252973	Madrid	La España Moderna		Madrid, La España Moderna, [188-?]
253102	Alacant	Université Paris 8		Alacant, Université Paris 8, Universitat d'Alacant, Grup d'Estudis transversals: literatura i altres arts en les cultures mediterrànies; Paris: Universite de Paris 8, Vincenne-Saint-Denis
253107	Alacant	Université Paris 8		Alacant, Université Paris 8, Universitat d'Alacant, Grup d'Estudis transversals: literatura i altres arts en les cultures mediterrànies; Paris: Universite de Paris 8, Vincenne-Saint-Denis
253109	Alacant	Université Paris 8		Alacant, Université Paris 8, Universitat d'Alacant, Grup d'Estudis transversals: literatura i altres arts en les cultures mediterrànies; Paris: Universite de Paris 8, Vincenne-Saint-Denis
253110	Alacant	Université Paris 8		Alacant, Université Paris 8, Universitat d'Alacant, Grup d'Estudis transversals: literatura i altres arts en les cultures mediterrànies; Paris: Universite de Paris 8, Vincenne-Saint-Denis
253111	Alacant	Université Paris 8		Alacant, Université Paris 8, Universitat d'Alacant, Grup d'Estudis transversals: literatura i altres arts en les cultures mediterrànies; Paris: Universite de Paris 8, Vincenne-Saint-Denis
253112	Alacant	Université Paris 8		Alacant, Université Paris 8, Universitat d'Alacant, Grup d'Estudis transversals: literatura i altres arts en les cultures mediterrànies; Paris: Universite de Paris 8, Vincenne-Saint-Denis
253114	Alacant	Université Paris 8		Alacant, Université Paris 8, Universitat d'Alacant, Grup d'Estudis transversals: literatura i altres arts en les cultures mediterrànies; Paris: Universite de Paris 8, Vincenne-Saint-Denis
253115	Alacant	Université Paris 8		Alacant, Université Paris 8, Universitat d'Alacant, Grup d'Estudis transversals: literatura i altres arts en les cultures mediterrànies; Paris: Universite de Paris 8, Vincenne-Saint-Denis
253116	Alacant	Université Paris 8		Alacant, Université Paris 8, Universitat d'Alacant, Grup d'Estudis transversals: literatura i altres arts en les cultures mediterrànies; Paris: Universite de Paris 8, Vincenne-Saint-Denis
253117	Alacant	Université Paris 8		Alacant, Université Paris 8, Universitat d'Alacant, Grup d'Estudis transversals: literatura i altres arts en les cultures mediterrànies; Paris: Universite de Paris 8, Vincenne-Saint-Denis
253118	Alacant	Université Paris 8		Alacant, Université Paris 8, Universitat d'Alacant, Grup d'Estudis transversals: literatura i altres arts en les cultures mediterrànies; Paris: Universite de Paris 8, Vincenne-Saint-Denis
253119	Alacant	Université Paris 8		Alacant, Université Paris 8, Universitat d'Alacant, Grup d'Estudis transversals: literatura i altres arts en les cultures mediterrànies; Paris: Universite de Paris 8, Vincenne-Saint-Denis
253120	Alacant	Université Paris 8		Alacant, Université Paris 8, Universitat d'Alacant, Grup d'Estudis transversals: literatura i altres arts en les cultures mediterrànies; Paris: Universite de Paris 8, Vincenne-Saint-Denis
253121	Alacant	Université Paris 8		Alacant, Université Paris 8, Universitat d'Alacant, Grup d'Estudis transversals: literatura i altres arts en les cultures mediterrànies; Paris: Universite de Paris 8, Vincenne-Saint-Denis
253122	Alacant	Université Paris 8		Alacant, Université Paris 8, Universitat d'Alacant, Grup d'Estudis transversals: literatura i altres arts en les cultures mediterrànies; Paris: Universite de Paris 8, Vincenne-Saint-Denis
253123	Alacant	Université Paris 8		Alacant, Université Paris 8, Universitat d'Alacant, Grup d'Estudis transversals: literatura i altres arts en les cultures mediterrànies; Paris: Universite de Paris 8, Vincenne-Saint-Denis
253124	Alacant	Université Paris 8		Alacant, Université Paris 8, Universitat d'Alacant, Grup d'Estudis transversals: literatura i altres arts en les cultures mediterrànies; Paris: Universite de Paris 8, Vincenne-Saint-Denis
253555	s.l.	s.a		[s.l., s.n., s.a.]
253588	Roma	Bulzoni		Roma , Bulzoni, [s.a.] 
253591	Roma	Bulzoni		Roma, Bulzoni
253605	Roma	Bulzoni		Roma, Bulzoni, [s.a]
253607	Salerno	Instituto di Studi Latinoamericani Pagani		Salerno, Instituto di Studi Latinoamericani Pagani, Oèdipus, [s.a.]
253811	Roma	Bulzoni		Roma, Bulzoni, [s.a.]
253818	Roma	Bulzoni		Roma, Bulzoni, [s.a.]
253819	Roma	Bulzoni		Roma, Bulzoni, [s.a.]
253820	Roma	Bulzoni		Roma, Bulzoni, [s.a.]
253823	Milano	Cisalpino - Goliardica		Milano, Cisalpino - Goliardica, [s.a.]
253826	Roma	Bulzoni		Roma, Bulzoni, [s.a.]
253831	Roma	Bulzoni		Roma, Bulzoni, [s.a.]
253833	Milano	Cisalpino-Goliardica		Milano, Cisalpino-Goliardica, [s.a.]
253834	Milano	Cisalpino-Goliardica		Milano, Cisalpino-Goliardica, [s.a.]
253836	Roma	Bulzoni		Roma, Bulzoni, [s.a.]
253837	Milano	Cisalpino-Goliardica		Milano, Cisalpino-Goliardica, [s.a.]
253839	Milano	Cisalpino-Goliardica		Milano, Cisalpino-Goliardica, [s.a.]
253841	Roma	Bulzoni		Roma, Bulzoni, [s.a.]
253843	Roma	Bulzoni		Roma, Bulzoni, [s.a.]
253846	Roma	Bulzoni		Roma, Bulzoni, [s.a.]
253866	Alacant	Université Paris 8		Alacant, Université Paris 8, Universitat d'Alacant, Grup d'Estudis transversals: literatura i altres arts en les cultures mediterrànies; Paris: Universite de Paris 8, Vincenne-Saint-Denis
253888	Santander	Sociedad Menéndez Pelayo		Santander, Sociedad Menéndez Pelayo
253889	Santander	Sociedad Menéndez Pelayo		Santander, Sociedad Menéndez Pelayo
253890	Santander	Sociedad Menéndez Pelayo		Santander, Sociedad Menéndez Pelayo
253891	Santander	Sociedad Menéndez Pelayo		Santander, Sociedad Menéndez Pelayo
254049	Bilbao	"Administración de ""El Mensajero del C. de Jesús"""		"Bilbao, Administración de ""El Mensajero del C. de Jesús"", [s.a.]"
254050	Bilbao	"Administración de ""El Mensajero del C. de Jesús"""		"Bilbao, Administración de ""El Mensajero del C. de Jesús"", [s.a.]"
254051	Bilbao	"Administración de ""El Mensajero del C. de Jesús"""		"Bilbao, Administración de ""El Mensajero del C. de Jesús"", [s.a.]"
254052	Bilbao	"Administración de ""El Mensajero del C. de Jesús"""		"Bilbao, Administración de ""El Mensajero del C. de Jesús"", [s.a.]"
254053	Bilbao	"Administración de ""El Mensajero del C. de Jesús"""		"Bilbao, Administración de ""El Mensajero del C. de Jesús"", [s.a.]"
254054	Bilbao	"Administración de ""El Mensajero del C. de Jesús"""		"Bilbao, Administración de ""El Mensajero del C. de Jesús"", [s.a.]"
254132	Roma	Edizioni dell'Ateneo		Roma, Edizioni dell'Ateneo
254133	Roma	Edizioni dell'Ateneo		Roma, Edizioni dell'Ateneo
254134	Roma	Edizioni dell'Ateneo		Roma, Edizioni dell'Ateneo
254721	Barcelona			Barcelona: Publicacions de l'Abadia de Montserrat
254757	Matanzas Cuba	Taller Editorial		Matanzas (Cuba): Ediciones Vigía, Taller Editorial, [s.a.]
254845	Matanzas Cuba	Taller Editorial		Matanzas (Cuba): Ediciones Vigía, Taller Editorial, [s.a.]
255456	S.l 	15-?		[S.l : s.n, 15-?]
255482	S.l. 	frente a Santo Tomás		[S.l.] : se hallará en el puesto del Diario, frente a Santo Tomás, [178-]
256176	s. 			[s. 18]
256180	s.  			[s. 16-17]
256468	s.l .			[s.l .: s.n., s.a.]
256473	s.l.			[s.l.: s.n., 18--?]
256500	s.l.			[s.l.: s.n., s.a.]
256505	s.l. 			[s.l. : s.n., s.a.]
256510	s.l. 			[s.l. : s.n., 18--]
256519	s.l .			[s.l .: s.n., 17--]
256560	s.l. 			[s.l. : s.n., 18--]
256566	s.l. 			[s.l. : s.n., 18--]
256567	s.l. 			[s.l. : s.n., s.a.]
256683	s. 			[s. 16]
256798	s. 			[s. 18]
256991	s. 			[s. 16]
256992	s. 			[s. 16]
257000	Cádiz 			Cádiz : [s.n., s.a.] (Imprenta Real)
257008	España	s. 15		España, s. 15.
257015	s. 			[s. 16]
257016	s. 			[s. 16]
257022	s. 			s. 15.
257028	s. 			[s. 16]
257031	s. 			[s. 15]
257032	s. 			[s. 15]
257034	s. 			[s. 15]
257041	 			[159-?]
257042	s. 			[s. 17]
257089	s. 			[s. 18]
257124	S.l.			[S.l.: s.n., 16--?]
257166	Ágreda Soria	147-?		[Ágreda (Soria)?, 147-?]
257186	S.l. 			[S.l. : s.n., 16-?]
257247	S.l. 			[S.l.] : [s.n.], [s.a.]
257340	España 			España : [s.n., s.a.]
260332	Philadelphia 			[Philadelphia : University of Pensylvania Press]
260382	Alacant	Institut Interuniversitari de Filologia Valenciana		Alacant, Institut Interuniversitari de Filologia Valenciana, pp. 59-76
260479	Barcelona	Establecimiento Tipográfico-Editorial de Juan Pons		Barcelona, Establecimiento Tipográfico-Editorial de Juan Pons, [s.a.]
260480	Barcelona	Establecimiento Tipográfico-Editorial de Juan Pons		Barcelona, Establecimiento Tipográfico-Editorial de Juan Pons, [s.a.]
260579	Frankfurt am Main			Frankfurt am Main: Klosterman
260580	Frankfurt am Main			Frankfurt am Main: Klosterman
260583	Murcia			Murcia
260623	Madrid	Instituto de Cooperación Iberoamericana		Madrid, Instituto de Cooperación Iberoamericana
260691	S.l. 			[S.l. : s.n., 166-?]
260696	s. 			[s. 16]
260701	Magreb	s. 17-18		Magreb, [s. 17-18]
260704	Toledo	s. 15		Toledo?, [s. 15]
260705	s. 			[s. 15]
260811	Cádiz	Servicio de Publicaciones de la Universidad; Fundación Municipal de Cultura		Cádiz, Servicio de Publicaciones de la Universidad; Fundación Municipal de Cultura
260876	Lima	Fondo Editorial de la Universidad Nacional Mayor de San Marcos		Lima, Fondo Editorial de la Universidad Nacional Mayor de San Marcos
261498	Frankfurt am Main			Frankfurt am Main: Klosterman
261659	Buenos Aires			Buenos Aires
261694	Palma de Mallorca	Institut d'Estudis Baleàrics		Palma de Mallorca, Institut d'Estudis Baleàrics
261700	Palma de Mallorca			Palma de Mallorca: Institut d'Estudis Baleàrics
261796	Pau			Pau: Publications de l'Université de Pau
261854	Madrid 	s.a		Madrid : Librerias de Leon Pablo Villaverde [etc], [s.a.]
262308	S.L. 			[S.L. : s.n., [17--]
262351	S. l. 			[S. l. : s.n., 16--]
262619	Buenos Aires	Gurina & Cia		Buenos Aires, Gurina & Cia, [19?].
262620	s.l.	s.a		[s.l.], [s.n.], [s.a.].
262621	Barcelona	192?		Barcelona, [s.n.], [192?].
262728	Oviedo			Oviedo.
262730	Oviedo			Oviedo
262731	Oviedo			Oviedo
262732	Oviedo			Oviedo
262733	Oviedo			Oviedo
262734	Oviedo			Oviedo
262735	Oviedo			Oviedo
262736	Oviedo			Oviedo
262737	Oviedo			Oviedo
262738	Oviedo			Oviedo
262739	Oviedo			Oviedo
262740	Oviedo			Oviedo
262741	Oviedo			Oviedo
262742	Oviedo			Oviedo
262743	Oviedo			Oviedo
262744	Oviedo			Oviedo
262745	Oviedo			Oviedo
262746	Oviedo			Oviedo
262747	Oviedo			Oviedo
262779	Madrid			Madrid: Consejo Superior de Investigaciones Científicas
262780	Murcia			Murcia: Universidad de Murcia
262781	Murcia			Murcia: Universidad de Murcia
262782	Madrid			Madrid: Consejo Superior de Investigaciones Científicas
262783	Madrid			Madrid: Consejo Superior de Investigaciones Científicas
262784	Madrid			Madrid: Consejo Superior de Investigaciones Científicas
262785	Murcia			Murcia: Universidad de Murcia
262967	Madrid	Consejo Superior de Investigaciones Científicas		Madrid, Consejo Superior de Investigaciones Científicas
265492	Cátedra Saavedra Fajardo	Universidad de Murcia		Cátedra Saavedra Fajardo, Universidad de Murcia
265595	Murcia	Universidad de Murcia		Murcia,  Universidad de Murcia
265600	Oviedo			Oviedo: Secretariado de Publicaciones de la Universidad de Oviedo
265670	s. 			[s. 17]
265725	Universidade de Santiago de Compostela			Universidade de Santiago de Compostela
266195	Madrid	Imp. Prensa Popular		Madrid, [Imp. Prensa Popular]
266196	Madrid	Imp. Prensa Popular		Madrid, [Imp. Prensa Popular]
266197	Madrid	Imp. Prensa Popular		Madrid, [Imp. Prensa Popular]
266198	Madrid	Imp. Prensa Popular		Madrid, [Imp. Prensa Popular]
266200	Madrid			Madrid
266539	Donosita San Sebastián	Real Sociedad Bascongada de Amigos del País		Donosita-San Sebastián, Real Sociedad Bascongada de Amigos del País, 2 vols. Vol. I, pp. 179-224
266679	Madrid	Biblioteca Nueva		Madrid, Biblioteca Nueva, [19--?]
266771	s.  			s. 15-16.
266967	Buenos Aires	Alfaguara		Buenos Aires, Alfaguara
267135	Montevideo			Montevideo
267500	Jackson Editores	Bs. As		Jackson Editores, Bs. As.
267521	Berlin			Berlin: Wehrhahn-Verlag
267530	Universidade de Santiago de Compostela			Universidade de Santiago de Compostela
267600	Madrid			Madrid
267624	S.l. 			[S.l. : s.n., 16--?]
267632	S.l. 			[S.l. : s.n., 17--?]
267633	S.l. 			[S.l. : s.n., 17--?]
267634	S.l. 			[S.l. : s.n., 17--?]
267638	S.l. 	s.a		[S.l.] : se hallará ...en la Librería de González ..., [s.a.]
267639	S.l. 			[S.l. : s.n., 16--?]
267641	Madrid 	17--?		Hallaràse en Madrid : en la Imprenta de Manuel Sanz ..., [17--?]
267642	S.l. 			[S.l. : s.n., 17--?]
267644	S.l. 			[S.l. : s.n., 16--?]
267645	S.l. 			[S.l. : s.n., 16--?]
267646	S.l. 			[S.l. : s.n., 16--?]
267651	S.l. 			[S.l. : s.n., 16--?]
267652	S.l. 			[S.l. : s.n., 16--?]
267653	S.l. 			[S.l. : s.n., 16--?]
267654	S.l. 			[S.l. : s.n., 16--?]
267655	S.l. 			[S.l. : s.n., 16--?]
267656	S.l. 			[S.l. : s.n., 16--?]
267657	S.l. 			[S.l. : s.n., [16--?]
267658	S.l. 			[S.l. : s.n., 16--?]
267659	S.l. 			[S.l. : s.n., 16--?]
267660	S.l. 			[S.l. : s.n., 16--?]
267662	S.l. 			[S.l. : s.n., 17--?]
267663	S.l. .n. 			[S.l. .n. : [17--?]
267736	Se hallarà en Burgos 	17--?		Se hallarà en Burgos : en la Imprenta de la Santa Iglesia ..., [17--?]
267744	Madrid 	hallaràse en su lonja de comedias de la Puerta del Sol ...		En Madrid : a costa de doña Teresa de Guzmàn, hallaràse en su lonja de comedias de la Puerta del Sol ..., [173-?]
267746	S.l. 			[S.l. : s.n., 16--?]
267747	S.l. 			[S.l. : s.n., 16--?]
267757	Hallaràse   en Salamanca   	17--?		Hallaràse ... en Salamanca ... : en la Imprenta de la Santa Cruz ..., [17--?]
267767	S.l. 			[S.l. : s.n., 16--?]]
267768	S.l. 			[S.l. : s.n., 16--?]
267769	S.l. 			[S.l. : s.n., 16--?]
267771	S.l. 			[S.l. : s.n., 16--]
267785	S.l. 			[S.l. : s.n., 17--?]
267792	S.l. 			[S.l. : s.n., 16--?]
267798	S.l. 			[S.l. : s.n., 17-?]
267800	Barcelona 	18--?		Barcelona : por Agustin Roca : a costa de los Libreros asociados, [18--?]
267807	S.l. 			[S.l. : s.n., 16--?]
267808	S.l. 			[S.l. : s.n., 16--?]
267809	S.l. 			[S.l. : s.n., 16--?]
267812	S.l. 	16--?		[S.l. : s.l., 16--?]
267827	S.l. 			[S.l. : s.n., [17--]
267843	Madrid   	à la Puerta del Sol		Impressa en Madrid ... : y se hallará esta ... en la Lonja de las Comedias, à la Puerta del Sol, [16--?]
267849	Madrid   y se hallará   en la Lonja de las Comedias	á la Puerta del Sol		Impressa en Madrid ... y se hallará ... en la Lonja de las Comedias, á la Puerta del Sol, [17--?]
267853	Madrid 	hallaràse en su lonja de comedias de la Puerta del Sol ...		En Madrid : a costa de doña Teresa de Guzmàn, hallaràse en su lonja de comedias de la Puerta del Sol ..., [173-?]
267854	Madrid 	hallaràse en su Lonja de Comedias de la Puerta del Sol ...		En Madrid : a costa de Doña Teresa de Guzmán, hallaràse en su Lonja de Comedias de la Puerta del Sol ..., [173-?]
267855	Madrid   	17--?		En Madrid ... : hallaràse esta en la Lonja de Comedias de la Puerta del Sol ..., [17--?]
267856	Madrid   	à la Puerta del Sol		Impressa en Madrid ... : y se hallará esta ... en la Lonja de las Comedias, à la Puerta del Sol, [16--?]
267857	S.l. 			[S.l.] : [s.n.], [17--?]
267860	Zaragoza 	donde se hallarà esta ...		En Zaragoza : en la Imprenta que està en la Plaza del Carbon sobre el Peso Real, donde se hallarà esta ..., [16--?]
267861	S.l. 			[S.l. : s.n., 16--?]
267867	S.l. 			[S.l.] : [s.n.], [16--?]
267879	S.l. 			[S.l.] : [s.n.], [17--?]
267907	S. XVIII			S. XVIII
267910	S. XVIII			S. XVIII
267922	S. XVIII			S. XVIII
267935	S. XVIII			S. XVIII
267942	S. XVIII			S. XVIII
267960	Madrid	La última moda		[Madrid, La última moda, 188-?].
267992	Siglo º			Siglo 17º
268005	S. XVIII			S. XVIII
268953	Editoria Feminaria			Editoria Feminaria
268989	S.l. 			
268990	S.l. 			
268991	S.l. 			
268992	S.l. 			
268993	S.l. 			
268994	S.l. 			
268995	S.l. 			
268998	S.l. 			
269266	Venundatur Parrhisijs 	15--?		
269372	Parisiis 	15--?		
269569	Tolosae 	16--?		
269732	A Paris 	16--?		
269768	Parisiis 	15--?		
269856	Genevae 	16--?		
269900	Coloniae Agrippinae 			
269954	Coloniae 	15-		
270250	Romae 	156-?		
270736	S.l. 			
270875	Granada 			
270882	Granada 			
270909	Granada 			
270980	S.l. 			
271053	Granada 			
271070	Sevilla 	17--?		
271081	Jaén 			
271082	Granada 			
271154	Granada 			
271156	S.l. 			
271215	Granada 			
271217	Granada 			
271218	Granada 			
271349	Granada 			
271355	Salamanca 			
271358	Granada 			
